"feature"	"metadata"	"value"	"coef"	"pval_individual"	"error"	"qval_individual"	"pval_joint"	"qval_joint"	"association"
"unclassified_Rickettsiaceae"	"read_count"	"read_count"	-0.70117848199838	0.989849714989945	NA	1	0.0844373121074274	0.586196483642922	"abundance"
"unclassified_Ruminococcaceae"	"gender"	"M"	0.0241932400000024	0.999296114187418	NA	1	0.979035752852471	0.999916006009159	"abundance"
"unclassified_Sutterellaceae"	"diagnosis"	"CD"	-0.210690359602538	0.964210871630402	NA	1	0.62057658129334	0.983291547208864	"abundance"
"unclassified_Thermoanaerobacteraceae"	"diagnosis"	"CD"	-0.296095043324466	0.936496905386437	NA	1	0.428714492362024	0.961107855966315	"abundance"
"Acetanaerobacterium"	"age"	"age"	NA	NA	"contrasts can be applied only to factors with 2 or more levels"	NA	0.47120407552134	0.963540939884243	"abundance"
"Acetanaerobacterium"	"bmi"	"bmi"	NA	NA	"contrasts can be applied only to factors with 2 or more levels"	NA	0.525527496763028	0.977921601795122	"abundance"
"Acetanaerobacterium"	"diagnosis"	"CD"	NA	NA	"contrasts can be applied only to factors with 2 or more levels"	NA	0.897187820515114	0.992711423538018	"abundance"
"Acetanaerobacterium"	"diagnosis"	"PSC"	NA	NA	"contrasts can be applied only to factors with 2 or more levels"	NA	NA	NA	"abundance"
"Acetanaerobacterium"	"diagnosis"	"PSC-CD"	NA	NA	"contrasts can be applied only to factors with 2 or more levels"	NA	0.930863530825629	0.998864355495108	"abundance"
"Acetanaerobacterium"	"diagnosis"	"PSC-UC"	NA	NA	"contrasts can be applied only to factors with 2 or more levels"	NA	0.899415599517704	0.992711423538018	"abundance"
"Acetanaerobacterium"	"gender"	"M"	NA	NA	"contrasts can be applied only to factors with 2 or more levels"	NA	0.464733974899572	0.961296134772835	"abundance"
"Acetanaerobacterium"	"read_count"	"read_count"	NA	NA	"contrasts can be applied only to factors with 2 or more levels"	NA	0.423716892576537	0.961107855966315	"abundance"
"Acetitomaculum"	"age"	"age"	NA	NA	"contrasts can be applied only to factors with 2 or more levels"	NA	0.577114388559331	0.977921601795122	"abundance"
"Acetitomaculum"	"bmi"	"bmi"	NA	NA	"contrasts can be applied only to factors with 2 or more levels"	NA	0.978996933312866	0.999916006009159	"abundance"
"Acetitomaculum"	"diagnosis"	"CD"	NA	NA	"contrasts can be applied only to factors with 2 or more levels"	NA	0.603889762146786	0.982155590600308	"abundance"
"Acetitomaculum"	"diagnosis"	"PSC"	NA	NA	"contrasts can be applied only to factors with 2 or more levels"	NA	NA	NA	"abundance"
"Acetitomaculum"	"diagnosis"	"PSC-CD"	NA	NA	"contrasts can be applied only to factors with 2 or more levels"	NA	0.842979331214832	0.992711423538018	"abundance"
"Acetitomaculum"	"diagnosis"	"PSC-UC"	NA	NA	"contrasts can be applied only to factors with 2 or more levels"	NA	0.766173090032085	0.992588427663807	"abundance"
"Acetitomaculum"	"gender"	"M"	NA	NA	"contrasts can be applied only to factors with 2 or more levels"	NA	0.216406869753998	0.844689959703663	"abundance"
"Acetitomaculum"	"read_count"	"read_count"	NA	NA	"contrasts can be applied only to factors with 2 or more levels"	NA	0.646219935009513	0.985494084662505	"abundance"
"Acidaminococcus"	"diagnosis"	"PSC"	NA	NA	"Fitting error (NA p-value returned from fitting procedure)"	NA	NA	NA	"abundance"
"Acinetobacter"	"age"	"age"	NA	NA	"No data points have the baseline factor level"	NA	0.774640142476564	0.992588427663807	"abundance"
"Acinetobacter"	"bmi"	"bmi"	NA	NA	"No data points have the baseline factor level"	NA	0.834918121188003	0.992711423538018	"abundance"
"Acinetobacter"	"diagnosis"	"CD"	NA	NA	"No data points have the baseline factor level"	NA	0.997965074573024	0.999916006009159	"abundance"
"Acinetobacter"	"diagnosis"	"PSC"	NA	NA	"No data points have the baseline factor level"	NA	NA	NA	"abundance"
"Acinetobacter"	"diagnosis"	"PSC-CD"	NA	NA	"No data points have the baseline factor level"	NA	0.848883992463793	0.992711423538018	"abundance"
"Acinetobacter"	"diagnosis"	"PSC-UC"	NA	NA	"No data points have the baseline factor level"	NA	0.277294852373757	0.901341841916239	"abundance"
"Acinetobacter"	"gender"	"M"	NA	NA	"No data points have the baseline factor level"	NA	0.407310196781528	0.961107855966315	"abundance"
"Acinetobacter"	"read_count"	"read_count"	NA	NA	"No data points have the baseline factor level"	NA	0.722622135304113	0.991284949663704	"abundance"
"Actinomyces"	"diagnosis"	"PSC"	NA	NA	"Fitting error (NA p-value returned from fitting procedure)"	NA	NA	NA	"abundance"
"Aeromonas"	"age"	"age"	NA	NA	"No data points have the baseline factor level"	NA	0.454593746158162	0.961296134772835	"abundance"
"Aeromonas"	"bmi"	"bmi"	NA	NA	"No data points have the baseline factor level"	NA	0.840506857521903	0.992711423538018	"abundance"
"Aeromonas"	"diagnosis"	"CD"	NA	NA	"No data points have the baseline factor level"	NA	0.864652926896692	0.992711423538018	"abundance"
"Aeromonas"	"diagnosis"	"PSC"	NA	NA	"No data points have the baseline factor level"	NA	NA	NA	"abundance"
"Aeromonas"	"diagnosis"	"PSC-CD"	NA	NA	"No data points have the baseline factor level"	NA	0.8828618871573	0.992711423538018	"abundance"
"Aeromonas"	"diagnosis"	"PSC-UC"	NA	NA	"No data points have the baseline factor level"	NA	0.447128972848059	0.961296134772835	"abundance"
"Aeromonas"	"gender"	"M"	NA	NA	"No data points have the baseline factor level"	NA	0.891394673169268	0.992711423538018	"abundance"
"Aeromonas"	"read_count"	"read_count"	NA	NA	"No data points have the baseline factor level"	NA	0.588914360941408	0.977921601795122	"abundance"
"Akkermansia"	"diagnosis"	"PSC"	NA	NA	"Fitting error (NA p-value returned from fitting procedure)"	NA	NA	NA	"abundance"
"Alistipes"	"diagnosis"	"PSC"	NA	NA	"Fitting error (NA p-value returned from fitting procedure)"	NA	NA	NA	"abundance"
"Allisonella"	"diagnosis"	"PSC"	NA	NA	"Fitting error (NA p-value returned from fitting procedure)"	NA	NA	NA	"abundance"
"Allisonella"	"diagnosis"	"PSC-UC"	NA	NA	"Fitting error (NA p-value returned from fitting procedure)"	NA	0.286853756634709	0.90280991546321	"abundance"
"Allobaculum"	"age"	"age"	NA	NA	"contrasts can be applied only to factors with 2 or more levels"	NA	0.384889328716432	0.945135804286202	"abundance"
"Allobaculum"	"bmi"	"bmi"	NA	NA	"contrasts can be applied only to factors with 2 or more levels"	NA	0.281169210586481	0.90280991546321	"abundance"
"Allobaculum"	"diagnosis"	"CD"	NA	NA	"contrasts can be applied only to factors with 2 or more levels"	NA	0.4949335101287	0.970122284485998	"abundance"
"Allobaculum"	"diagnosis"	"PSC"	NA	NA	"contrasts can be applied only to factors with 2 or more levels"	NA	NA	NA	"abundance"
"Allobaculum"	"diagnosis"	"PSC-CD"	NA	NA	"contrasts can be applied only to factors with 2 or more levels"	NA	0.550118649135962	0.977921601795122	"abundance"
"Allobaculum"	"diagnosis"	"PSC-UC"	NA	NA	"contrasts can be applied only to factors with 2 or more levels"	NA	0.604524318978915	0.982155590600308	"abundance"
"Allobaculum"	"gender"	"M"	NA	NA	"contrasts can be applied only to factors with 2 or more levels"	NA	0.903775012849277	0.992711423538018	"abundance"
"Allobaculum"	"read_count"	"read_count"	NA	NA	"contrasts can be applied only to factors with 2 or more levels"	NA	0.442476889350425	0.961107855966315	"abundance"
"Alloprevotella"	"diagnosis"	"PSC"	NA	NA	"Fitting error (NA p-value returned from fitting procedure)"	NA	NA	NA	"abundance"
"Alloscardovia"	"age"	"age"	NA	NA	"No data points have the baseline factor level"	NA	0.899012505262825	0.992711423538018	"abundance"
"Alloscardovia"	"bmi"	"bmi"	NA	NA	"No data points have the baseline factor level"	NA	0.720324378720712	0.991284949663704	"abundance"
"Alloscardovia"	"diagnosis"	"CD"	NA	NA	"No data points have the baseline factor level"	NA	0.58255310643106	0.977921601795122	"abundance"
"Alloscardovia"	"diagnosis"	"PSC"	NA	NA	"No data points have the baseline factor level"	NA	NA	NA	"abundance"
"Alloscardovia"	"diagnosis"	"PSC-CD"	NA	NA	"No data points have the baseline factor level"	NA	0.561216448778194	0.977921601795122	"abundance"
"Alloscardovia"	"diagnosis"	"PSC-UC"	NA	NA	"No data points have the baseline factor level"	NA	0.504114206314299	0.970822678141807	"abundance"
"Alloscardovia"	"gender"	"M"	NA	NA	"No data points have the baseline factor level"	NA	0.351223875831014	0.937922188903071	"abundance"
"Alloscardovia"	"read_count"	"read_count"	NA	NA	"No data points have the baseline factor level"	NA	0.996842334784334	0.999916006009159	"abundance"
"Anaerococcus"	"diagnosis"	"CD"	NA	NA	"Fitting error (NA p-value returned from fitting procedure)"	NA	0.914372723148544	0.995818317472937	"abundance"
"Anaerococcus"	"diagnosis"	"PSC"	NA	NA	"Fitting error (NA p-value returned from fitting procedure)"	NA	NA	NA	"abundance"
"Anaerofustis"	"diagnosis"	"PSC"	NA	NA	"Fitting error (NA p-value returned from fitting procedure)"	NA	NA	NA	"abundance"
"Anaerofustis"	"diagnosis"	"PSC-CD"	NA	NA	"Fitting error (NA p-value returned from fitting procedure)"	NA	0.802689453897108	0.992711423538018	"abundance"
"Anaeroglobus"	"age"	"age"	NA	NA	"No data points have the baseline factor level"	NA	0.974560415913366	0.999916006009159	"abundance"
"Anaeroglobus"	"bmi"	"bmi"	NA	NA	"No data points have the baseline factor level"	NA	0.364507006855186	0.937922188903071	"abundance"
"Anaeroglobus"	"diagnosis"	"CD"	NA	NA	"No data points have the baseline factor level"	NA	0.331370930173228	0.937922188903071	"abundance"
"Anaeroglobus"	"diagnosis"	"PSC"	NA	NA	"No data points have the baseline factor level"	NA	NA	NA	"abundance"
"Anaeroglobus"	"diagnosis"	"PSC-CD"	NA	NA	"No data points have the baseline factor level"	NA	0.925424455052802	0.998864355495108	"abundance"
"Anaeroglobus"	"diagnosis"	"PSC-UC"	NA	NA	"No data points have the baseline factor level"	NA	0.348302859970721	0.937922188903071	"abundance"
"Anaeroglobus"	"gender"	"M"	NA	NA	"No data points have the baseline factor level"	NA	0.705312629125607	0.991284949663704	"abundance"
"Anaeroglobus"	"read_count"	"read_count"	NA	NA	"No data points have the baseline factor level"	NA	0.760618972347651	0.992588427663807	"abundance"
"Anaerosporobacter"	"age"	"age"	0.449524936055703	NA	"Fitting error (NA p-value returned from fitting procedure)"	NA	0.875966145452272	0.992711423538018	"abundance"
"Anaerosporobacter"	"bmi"	"bmi"	NA	NA	"Fitting error (NA p-value returned from fitting procedure)"	NA	0.450904587254783	0.961296134772835	"abundance"
"Anaerosporobacter"	"diagnosis"	"CD"	2.04280351693142	NA	"Fitting error (NA p-value returned from fitting procedure)"	NA	0.518677622751971	0.973547910254187	"abundance"
"Anaerosporobacter"	"diagnosis"	"PSC"	NA	NA	"Fitting error (NA p-value returned from fitting procedure)"	NA	NA	NA	"abundance"
"Anaerosporobacter"	"diagnosis"	"PSC-CD"	NA	NA	"Fitting error (NA p-value returned from fitting procedure)"	NA	0.793662753620784	0.992711423538018	"abundance"
"Anaerosporobacter"	"diagnosis"	"PSC-UC"	NA	NA	"Fitting error (NA p-value returned from fitting procedure)"	NA	0.653759222513728	0.985494084662505	"abundance"
"Anaerosporobacter"	"gender"	"M"	-0.283284101349449	NA	"Fitting error (NA p-value returned from fitting procedure)"	NA	0.54473968872539	0.977921601795122	"abundance"
"Anaerosporobacter"	"read_count"	"read_count"	NA	NA	"Fitting error (NA p-value returned from fitting procedure)"	NA	0.209509681721442	0.835562253106554	"abundance"
"Anaerostipes"	"diagnosis"	"PSC"	NA	NA	"Fitting error (NA p-value returned from fitting procedure)"	NA	NA	NA	"abundance"
"Anaerotruncus"	"diagnosis"	"PSC"	NA	NA	"Fitting error (NA p-value returned from fitting procedure)"	NA	NA	NA	"abundance"
"Aquabacterium"	"age"	"age"	NA	NA	"No data points have the baseline factor level"	NA	0.0822714896823839	0.578685451325176	"abundance"
"Aquabacterium"	"bmi"	"bmi"	NA	NA	"No data points have the baseline factor level"	NA	0.634681851506444	0.985494084662505	"abundance"
"Aquabacterium"	"diagnosis"	"CD"	NA	NA	"No data points have the baseline factor level"	NA	0.0891348299518707	0.604785593711114	"abundance"
"Aquabacterium"	"diagnosis"	"PSC"	NA	NA	"No data points have the baseline factor level"	NA	NA	NA	"abundance"
"Aquabacterium"	"diagnosis"	"PSC-CD"	NA	NA	"No data points have the baseline factor level"	NA	0.31873701902525	0.927085088095856	"abundance"
"Aquabacterium"	"diagnosis"	"PSC-UC"	NA	NA	"No data points have the baseline factor level"	NA	0.00781678059490303	0.146521209595571	"abundance"
"Aquabacterium"	"gender"	"M"	NA	NA	"No data points have the baseline factor level"	NA	0.343824473959894	0.937922188903071	"abundance"
"Aquabacterium"	"read_count"	"read_count"	NA	NA	"No data points have the baseline factor level"	NA	0.461315873479034	0.961296134772835	"abundance"
"Atopobium"	"age"	"age"	0.540730943530257	NA	"Fitting error (NA p-value returned from fitting procedure)"	NA	0.146068755430287	0.73557609077879	"abundance"
"Atopobium"	"bmi"	"bmi"	NA	NA	"Fitting error (NA p-value returned from fitting procedure)"	NA	0.0578449332766941	0.471422233998951	"abundance"
"Atopobium"	"diagnosis"	"CD"	1.49196853923392	NA	"Fitting error (NA p-value returned from fitting procedure)"	NA	0.615807742671081	0.983291547208864	"abundance"
"Atopobium"	"diagnosis"	"PSC"	NA	NA	"Fitting error (NA p-value returned from fitting procedure)"	NA	NA	NA	"abundance"
"Atopobium"	"diagnosis"	"PSC-CD"	2.04142438799783	NA	"Fitting error (NA p-value returned from fitting procedure)"	NA	0.0565097451196505	0.465832877905304	"abundance"
"Atopobium"	"diagnosis"	"PSC-UC"	2.04120764289802	NA	"Fitting error (NA p-value returned from fitting procedure)"	NA	0.416493051908829	0.961107855966315	"abundance"
"Atopobium"	"gender"	"M"	-0.788546123294263	NA	"Fitting error (NA p-value returned from fitting procedure)"	NA	0.300758252809913	0.90280991546321	"abundance"
"Atopobium"	"read_count"	"read_count"	NA	NA	"Fitting error (NA p-value returned from fitting procedure)"	NA	0.0816393784935351	0.578679124027705	"abundance"
"Bacteroides"	"diagnosis"	"PSC"	NA	NA	"Fitting error (NA p-value returned from fitting procedure)"	NA	NA	NA	"abundance"
"Barnesiella"	"diagnosis"	"PSC"	NA	NA	"Fitting error (NA p-value returned from fitting procedure)"	NA	NA	NA	"abundance"
"Bifidobacterium"	"diagnosis"	"PSC"	NA	NA	"Fitting error (NA p-value returned from fitting procedure)"	NA	NA	NA	"abundance"
"Bilophila"	"diagnosis"	"PSC"	NA	NA	"Fitting error (NA p-value returned from fitting procedure)"	NA	NA	NA	"abundance"
"Blautia"	"diagnosis"	"PSC"	NA	NA	"Fitting error (NA p-value returned from fitting procedure)"	NA	NA	NA	"abundance"
"Brevibacterium"	"age"	"age"	NA	NA	"No data points have the baseline factor level"	NA	0.949810349251928	0.999916006009159	"abundance"
"Brevibacterium"	"bmi"	"bmi"	NA	NA	"No data points have the baseline factor level"	NA	0.570293550640536	0.977921601795122	"abundance"
"Brevibacterium"	"diagnosis"	"CD"	NA	NA	"No data points have the baseline factor level"	NA	0.978700229263745	0.999916006009159	"abundance"
"Brevibacterium"	"diagnosis"	"PSC"	NA	NA	"No data points have the baseline factor level"	NA	NA	NA	"abundance"
"Brevibacterium"	"diagnosis"	"PSC-CD"	NA	NA	"No data points have the baseline factor level"	NA	0.990563305652591	0.999916006009159	"abundance"
"Brevibacterium"	"diagnosis"	"PSC-UC"	NA	NA	"No data points have the baseline factor level"	NA	0.895900015436206	0.992711423538018	"abundance"
"Brevibacterium"	"gender"	"M"	NA	NA	"No data points have the baseline factor level"	NA	0.721851535257618	0.991284949663704	"abundance"
"Brevibacterium"	"read_count"	"read_count"	NA	NA	"No data points have the baseline factor level"	NA	0.456830702334349	0.961296134772835	"abundance"
"Butyricicoccus"	"diagnosis"	"PSC"	NA	NA	"Fitting error (NA p-value returned from fitting procedure)"	NA	NA	NA	"abundance"
"Butyricimonas"	"diagnosis"	"PSC"	NA	NA	"Fitting error (NA p-value returned from fitting procedure)"	NA	NA	NA	"abundance"
"Butyrivibrio"	"diagnosis"	"PSC"	NA	NA	"Fitting error (NA p-value returned from fitting procedure)"	NA	NA	NA	"abundance"
"Campylobacter"	"age"	"age"	-1.87471583874583	NA	"Fitting error (NA p-value returned from fitting procedure)"	NA	0.888502077930499	0.992711423538018	"abundance"
"Campylobacter"	"bmi"	"bmi"	1.21450349343814	NA	"Fitting error (NA p-value returned from fitting procedure)"	NA	0.456758014704253	0.961296134772835	"abundance"
"Campylobacter"	"diagnosis"	"CD"	5.10819077187344	NA	"Fitting error (NA p-value returned from fitting procedure)"	NA	0.751066839735249	0.992588427663807	"abundance"
"Campylobacter"	"diagnosis"	"PSC"	NA	NA	"Fitting error (NA p-value returned from fitting procedure)"	NA	NA	NA	"abundance"
"Campylobacter"	"diagnosis"	"PSC-CD"	6.84253524964162	NA	"Fitting error (NA p-value returned from fitting procedure)"	NA	0.933292379854833	0.999045902839202	"abundance"
"Campylobacter"	"diagnosis"	"PSC-UC"	1.29156718931811	NA	"Fitting error (NA p-value returned from fitting procedure)"	NA	0.423768502752649	0.961107855966315	"abundance"
"Campylobacter"	"gender"	"M"	-0.57863088953739	NA	"Fitting error (NA p-value returned from fitting procedure)"	NA	0.565346475891545	0.977921601795122	"abundance"
"Campylobacter"	"read_count"	"read_count"	NA	NA	"Fitting error (NA p-value returned from fitting procedure)"	NA	0.819788178411648	0.992711423538018	"abundance"
"Catabacter"	"age"	"age"	NA	NA	"No data points have the baseline factor level"	NA	0.894132401113321	0.992711423538018	"abundance"
"Catabacter"	"bmi"	"bmi"	NA	NA	"No data points have the baseline factor level"	NA	0.544605643748927	0.977921601795122	"abundance"
"Catabacter"	"diagnosis"	"CD"	NA	NA	"No data points have the baseline factor level"	NA	0.858721860107618	0.992711423538018	"abundance"
"Catabacter"	"diagnosis"	"PSC"	NA	NA	"No data points have the baseline factor level"	NA	NA	NA	"abundance"
"Catabacter"	"diagnosis"	"PSC-CD"	NA	NA	"No data points have the baseline factor level"	NA	0.902637193437576	0.992711423538018	"abundance"
"Catabacter"	"diagnosis"	"PSC-UC"	NA	NA	"No data points have the baseline factor level"	NA	0.953490300130205	0.999916006009159	"abundance"
"Catabacter"	"gender"	"M"	NA	NA	"No data points have the baseline factor level"	NA	0.677169639941565	0.986422458153645	"abundance"
"Catabacter"	"read_count"	"read_count"	NA	NA	"No data points have the baseline factor level"	NA	0.299131499798453	0.90280991546321	"abundance"
"Catenibacterium"	"diagnosis"	"PSC"	NA	NA	"Fitting error (NA p-value returned from fitting procedure)"	NA	NA	NA	"abundance"
"Cerasicoccus"	"diagnosis"	"PSC"	NA	NA	"Fitting error (NA p-value returned from fitting procedure)"	NA	NA	NA	"abundance"
"Christensenella"	"age"	"age"	NA	NA	"Fitting error (NA p-value returned from fitting procedure)"	NA	0.665261899962633	0.986422458153645	"abundance"
"Christensenella"	"bmi"	"bmi"	NA	NA	"Fitting error (NA p-value returned from fitting procedure)"	NA	0.438111551020437	0.961107855966315	"abundance"
"Christensenella"	"diagnosis"	"CD"	NA	NA	"Fitting error (NA p-value returned from fitting procedure)"	NA	0.767995724691752	0.992588427663807	"abundance"
"Christensenella"	"diagnosis"	"PSC"	NA	NA	"Fitting error (NA p-value returned from fitting procedure)"	NA	NA	NA	"abundance"
"Christensenella"	"diagnosis"	"PSC-CD"	2.60441923581985	NA	"Fitting error (NA p-value returned from fitting procedure)"	NA	0.524569537528592	0.977843988741144	"abundance"
"Christensenella"	"diagnosis"	"PSC-UC"	NA	NA	"Fitting error (NA p-value returned from fitting procedure)"	NA	0.798198012371675	0.992711423538018	"abundance"
"Christensenella"	"gender"	"M"	NA	NA	"Fitting error (NA p-value returned from fitting procedure)"	NA	0.791808121076905	0.992711423538018	"abundance"
"Christensenella"	"read_count"	"read_count"	NA	NA	"Fitting error (NA p-value returned from fitting procedure)"	NA	0.978980213009677	0.999916006009159	"abundance"
"Citrobacter"	"age"	"age"	NA	NA	"No data points have the baseline factor level"	NA	0.95770782808339	0.999916006009159	"abundance"
"Citrobacter"	"bmi"	"bmi"	NA	NA	"No data points have the baseline factor level"	NA	0.689533353272314	0.986422458153645	"abundance"
"Citrobacter"	"diagnosis"	"CD"	NA	NA	"No data points have the baseline factor level"	NA	0.836013523996194	0.992711423538018	"abundance"
"Citrobacter"	"diagnosis"	"PSC"	NA	NA	"No data points have the baseline factor level"	NA	NA	NA	"abundance"
"Citrobacter"	"diagnosis"	"PSC-CD"	NA	NA	"No data points have the baseline factor level"	NA	0.56876401947467	0.977921601795122	"abundance"
"Citrobacter"	"diagnosis"	"PSC-UC"	NA	NA	"No data points have the baseline factor level"	NA	0.487054278581093	0.970122284485998	"abundance"
"Citrobacter"	"gender"	"M"	NA	NA	"No data points have the baseline factor level"	NA	0.479156954171175	0.96577443094074	"abundance"
"Citrobacter"	"read_count"	"read_count"	NA	NA	"No data points have the baseline factor level"	NA	0.927068381360785	0.998864355495108	"abundance"
"Cloacibacillus"	"diagnosis"	"PSC"	NA	NA	"Fitting error (NA p-value returned from fitting procedure)"	NA	NA	NA	"abundance"
"Clostridium_III"	"age"	"age"	NA	NA	"No data points have the baseline factor level"	NA	0.439949673877906	0.961107855966315	"abundance"
"Clostridium_III"	"bmi"	"bmi"	NA	NA	"No data points have the baseline factor level"	NA	0.544146971000623	0.977921601795122	"abundance"
"Clostridium_III"	"diagnosis"	"CD"	NA	NA	"No data points have the baseline factor level"	NA	0.939309437826787	0.999916006009159	"abundance"
"Clostridium_III"	"diagnosis"	"PSC"	NA	NA	"No data points have the baseline factor level"	NA	NA	NA	"abundance"
"Clostridium_III"	"diagnosis"	"PSC-CD"	NA	NA	"No data points have the baseline factor level"	NA	0.784817717274988	0.992588427663807	"abundance"
"Clostridium_III"	"diagnosis"	"PSC-UC"	NA	NA	"No data points have the baseline factor level"	NA	0.868392178408398	0.992711423538018	"abundance"
"Clostridium_III"	"gender"	"M"	NA	NA	"No data points have the baseline factor level"	NA	0.619568618424393	0.983291547208864	"abundance"
"Clostridium_III"	"read_count"	"read_count"	NA	NA	"No data points have the baseline factor level"	NA	0.904980250605194	0.992711423538018	"abundance"
"Clostridium_IV"	"diagnosis"	"PSC"	NA	NA	"Fitting error (NA p-value returned from fitting procedure)"	NA	NA	NA	"abundance"
"Clostridium_sensu_stricto"	"diagnosis"	"PSC"	NA	NA	"Fitting error (NA p-value returned from fitting procedure)"	NA	NA	NA	"abundance"
"Clostridium_XI"	"age"	"age"	NA	NA	"No data points have the baseline factor level"	NA	0.640648848703053	0.985494084662505	"abundance"
"Clostridium_XI"	"bmi"	"bmi"	NA	NA	"No data points have the baseline factor level"	NA	0.778124904675084	0.992588427663807	"abundance"
"Clostridium_XI"	"diagnosis"	"CD"	NA	NA	"No data points have the baseline factor level"	NA	0.318468217010192	0.927085088095856	"abundance"
"Clostridium_XI"	"diagnosis"	"PSC"	NA	NA	"No data points have the baseline factor level"	NA	NA	NA	"abundance"
"Clostridium_XI"	"diagnosis"	"PSC-CD"	NA	NA	"No data points have the baseline factor level"	NA	0.993804077075339	0.999916006009159	"abundance"
"Clostridium_XI"	"diagnosis"	"PSC-UC"	NA	NA	"No data points have the baseline factor level"	NA	0.237847225179949	0.879930414207399	"abundance"
"Clostridium_XI"	"gender"	"M"	NA	NA	"No data points have the baseline factor level"	NA	0.394502926042482	0.954844241368246	"abundance"
"Clostridium_XI"	"read_count"	"read_count"	NA	NA	"No data points have the baseline factor level"	NA	0.8708402313698	0.992711423538018	"abundance"
"Clostridium_XlVa"	"diagnosis"	"PSC"	NA	NA	"Fitting error (NA p-value returned from fitting procedure)"	NA	NA	NA	"abundance"
"Clostridium_XlVb"	"diagnosis"	"PSC"	NA	NA	"Fitting error (NA p-value returned from fitting procedure)"	NA	NA	NA	"abundance"
"Clostridium_XVIII"	"diagnosis"	"PSC"	NA	NA	"Fitting error (NA p-value returned from fitting procedure)"	NA	NA	NA	"abundance"
"Collinsella"	"diagnosis"	"PSC"	NA	NA	"Fitting error (NA p-value returned from fitting procedure)"	NA	NA	NA	"abundance"
"Coprobacillus"	"age"	"age"	-1.39283905147775	NA	"Fitting error (NA p-value returned from fitting procedure)"	NA	0.24935440217495	0.888512245325579	"abundance"
"Coprobacillus"	"bmi"	"bmi"	1.98460025360966	NA	"Fitting error (NA p-value returned from fitting procedure)"	NA	0.765958729025257	0.992588427663807	"abundance"
"Coprobacillus"	"diagnosis"	"CD"	-6.12995541326467	NA	"Fitting error (NA p-value returned from fitting procedure)"	NA	0.976240582762906	0.999916006009159	"abundance"
"Coprobacillus"	"diagnosis"	"PSC"	NA	NA	"Fitting error (NA p-value returned from fitting procedure)"	NA	NA	NA	"abundance"
"Coprobacillus"	"diagnosis"	"PSC-CD"	NA	NA	"Fitting error (NA p-value returned from fitting procedure)"	NA	0.599249675646967	0.978705544470975	"abundance"
"Coprobacillus"	"diagnosis"	"PSC-UC"	NA	NA	"Fitting error (NA p-value returned from fitting procedure)"	NA	0.498574997421079	0.970122284485998	"abundance"
"Coprobacillus"	"gender"	"M"	-3.48492082370923	NA	"Fitting error (NA p-value returned from fitting procedure)"	NA	0.350620060626354	0.937922188903071	"abundance"
"Coprobacillus"	"read_count"	"read_count"	NA	NA	"Fitting error (NA p-value returned from fitting procedure)"	NA	0.338493905861163	0.937922188903071	"abundance"
"Coprobacter"	"diagnosis"	"PSC"	NA	NA	"Fitting error (NA p-value returned from fitting procedure)"	NA	NA	NA	"abundance"
"Coprococcus"	"diagnosis"	"PSC"	NA	NA	"Fitting error (NA p-value returned from fitting procedure)"	NA	NA	NA	"abundance"
"Corynebacterium"	"diagnosis"	"PSC"	NA	NA	"Fitting error (NA p-value returned from fitting procedure)"	NA	NA	NA	"abundance"
"Corynebacterium"	"gender"	"M"	NA	NA	"Fitting error (NA p-value returned from fitting procedure)"	NA	0.476571407165583	0.96577443094074	"abundance"
"Desulfovibrio"	"diagnosis"	"PSC"	NA	NA	"Fitting error (NA p-value returned from fitting procedure)"	NA	NA	NA	"abundance"
"Dialister"	"diagnosis"	"PSC"	NA	NA	"Fitting error (NA p-value returned from fitting procedure)"	NA	NA	NA	"abundance"
"Dolosigranulum"	"age"	"age"	NA	NA	"contrasts can be applied only to factors with 2 or more levels"	NA	0.437754911638097	0.961107855966315	"abundance"
"Dolosigranulum"	"bmi"	"bmi"	NA	NA	"contrasts can be applied only to factors with 2 or more levels"	NA	0.442319526251426	0.961107855966315	"abundance"
"Dolosigranulum"	"diagnosis"	"CD"	NA	NA	"contrasts can be applied only to factors with 2 or more levels"	NA	0.258600777981541	0.888512245325579	"abundance"
"Dolosigranulum"	"diagnosis"	"PSC"	NA	NA	"contrasts can be applied only to factors with 2 or more levels"	NA	NA	NA	"abundance"
"Dolosigranulum"	"diagnosis"	"PSC-CD"	NA	NA	"contrasts can be applied only to factors with 2 or more levels"	NA	0.387122740965405	0.947645831368989	"abundance"
"Dolosigranulum"	"diagnosis"	"PSC-UC"	NA	NA	"contrasts can be applied only to factors with 2 or more levels"	NA	0.345314187200751	0.937922188903071	"abundance"
"Dolosigranulum"	"gender"	"M"	NA	NA	"contrasts can be applied only to factors with 2 or more levels"	NA	0.801841407483794	0.992711423538018	"abundance"
"Dolosigranulum"	"read_count"	"read_count"	NA	NA	"contrasts can be applied only to factors with 2 or more levels"	NA	0.748202933885701	0.992588427663807	"abundance"
"Dorea"	"diagnosis"	"PSC"	NA	NA	"Fitting error (NA p-value returned from fitting procedure)"	NA	NA	NA	"abundance"
"Eggerthella"	"diagnosis"	"PSC"	NA	NA	"Fitting error (NA p-value returned from fitting procedure)"	NA	NA	NA	"abundance"
"Eggerthia"	"age"	"age"	NA	NA	"No data points have the baseline factor level"	NA	0.606642635095152	0.982155590600308	"abundance"
