"feature"	"metadata"	"value"	"coef"	"pval_individual"	"error"	"qval_individual"	"pval_joint"	"qval_joint"	"association"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Lachnospiraceae.D_5__Lachnoclostridium"	"Diet"	"Keto"	-1.81403946775731	0.0245232826452077	NA	0.0453412318755887	0.0245232826452077	0.0506053067837453	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Lachnospiraceae.D_5__Tyzzerella.3"	"Diet"	"Keto"	-2.84333487079761	0.0245797204378191	NA	0.0453412318755887	0.0245797204378191	0.0506053067837453	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Lachnospiraceae.D_5__.Eubacterium..xylanophilum.group"	"Diet"	"Keto"	-1.63757809653628	0.01264189546121	NA	0.0300245017203737	0.0251239734015678	0.0512236350905751	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Lachnospiraceae.D_5__Roseburia"	"Day"	"Day"	-0.986340206653092	0.0137535930310662	NA	0.0307433255988539	0.0273180247408682	0.0551613961113685	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Ruminococcaceae.D_5__UBA1819"	"Diet"	"Keto"	-1.54179813965834	0.0291246020650707	NA	0.0532084076188792	0.0291246020650707	0.0576996833364609	"abundance"
"D_0__Bacteria.D_1__Proteobacteria.D_2__Deltaproteobacteria.D_3__Desulfovibrionales.D_4__Desulfovibrionaceae.D_5__uncultured"	"Diet"	"Keto"	-1.39995067679398	0.0145749897900981	NA	0.0313974495283585	0.0289375492528147	0.0576996833364609	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Lachnospiraceae.D_5__Blautia"	"Diet"	"Keto"	-1.39614401821381	0.0296487122687415	NA	0.0536500507720084	0.0296487122687415	0.058189061462016	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Lachnospiraceae.D_5__Blautia"	"Day"	"Day"	-0.70148249191327	0.0302909178288442	NA	0.0542950413913245	0.0302909178288442	0.0588990068894193	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Eubacteriaceae.D_5__Anaerofustis"	"Day"	"Day"	-1.03592842441297	0.0222821546667992	NA	0.0433322792570174	0.033753599491106	0.0645466993749949	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Eubacteriaceae.D_5__Anaerofustis"	"Diet"	"Keto"	-2.0392439127769	0.0338101758630926	NA	0.0600367608783887	0.0338101758630926	0.0645466993749949	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.__.__"	"Diet"	"Keto"	2.8755913136412	0.0356235040447426	NA	0.062670979337973	0.0356235040447426	0.0673958184630265	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Ruminococcaceae.D_5__Ruminiclostridium.1"	"Diet"	"Keto"	-2.62799205659314	0.0876215461055719	NA	0.130063232500458	0.0364980612764756	0.0682908736569537	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Ruminococcaceae.D_5__Ruminococcaceae.UCG.004"	"Day"	"Day"	-0.733484002443173	0.0367469939201703	NA	0.0640543930718565	0.0367469939201703	0.0682908736569537	"abundance"
"D_0__Bacteria.D_1__Tenericutes.D_2__Mollicutes.D_3__Mollicutes.RF39.D_4__uncultured.bacterium.D_5__uncultured.bacterium"	"Diet"	"Keto"	-1.8662107977466	0.0224841278520196	NA	0.0433322792570174	0.0395419508148464	0.0728404357115592	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Ruminococcaceae.D_5__Ruminiclostridium"	"Diet"	"Keto"	-1.11617062397447	0.0401876386710813	NA	0.0694150122500495	0.0401876386710813	0.0733861227906701	"abundance"
"D_0__Bacteria.D_1__Bacteroidetes.D_2__Bacteroidia.D_3__Bacteroidales.D_4__Muribaculaceae.D_5__Gram.negative.bacterium.cTPY.13"	"Diet"	"Keto"	-2.19697742544736	0.0235511480991363	NA	0.0443041399884742	0.0465476396214851	0.0842672786251024	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Clostridiaceae.1.D_5__Candidatus.Arthromitus"	"Diet"	"Keto"	-0.81339775347486	0.39910017510097	NA	0.462372154080392	0.0509761448172739	0.090720257725657	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Lachnospiraceae.D_5__Acetitomaculum"	"Diet"	"Keto"	-3.23199229561587	0.0505789761063767	NA	0.085044296108067	0.0505789761063767	0.090720257725657	"abundance"
"D_0__Bacteria.D_1__Proteobacteria.D_2__Gammaproteobacteria.D_3__Enterobacteriales.D_4__Enterobacteriaceae.D_5__Escherichia.Shigella"	"Day"	"Day"	-0.736928765142306	0.398994251745462	NA	0.462372154080392	0.0547984902858032	0.0967032181514174	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Clostridiales.vadinBB60.group.D_5__uncultured.Clostridia.bacterium"	"Diet"	"Keto"	-2.47464823030588	0.0575955797370207	NA	0.0951579143481212	0.0575955797370207	0.100792264539786	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Ruminococcaceae.D_5__UBA1819"	"Day"	"Day"	-0.636026911395223	0.0599915351569233	NA	0.0982619972397881	0.0599915351569233	0.104117540354991	"abundance"
"D_0__Bacteria.D_1__Cyanobacteria.D_2__Melainabacteria.D_3__Gastranaerophilales.D_4__uncultured.bacterium.D_5__uncultured.bacterium"	"Day"	"Day"	-0.988080351483751	0.28712099630829	NA	0.351954769668226	0.0670521796540565	0.115417686289769	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Clostridiales.vadinBB60.group.__"	"Day"	"Day"	-0.166260602754371	0.92275700057368	NA	0.946615001789834	0.0738240685846358	0.126041092705476	"abundance"
"D_0__Bacteria.D_1__Bacteroidetes.D_2__Bacteroidia.D_3__Bacteroidales.D_4__Muribaculaceae.D_5__uncultured.Bacteroidales.bacterium"	"Diet"	"Keto"	-0.702948856259961	0.0774855767731093	NA	0.121671566833808	0.0774855767731093	0.131225573567363	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Ruminococcaceae.D_5__Oscillibacter"	"Diet"	"Keto"	-1.18662655265029	0.078699091266027	NA	0.122564158529059	0.078699091266027	0.132214473326925	"abundance"
"D_0__Bacteria.D_1__Actinobacteria.D_2__Actinobacteria.D_3__Bifidobacteriales.D_4__Bifidobacteriaceae.D_5__Bifidobacterium"	"Diet"	"Keto"	-3.82093986417391	0.0406882029643346	NA	0.0696464735425547	0.0797208760682023	0.132868126780337	"abundance"
"D_0__Bacteria.D_1__Actinobacteria.D_2__Actinobacteria.D_3__Bifidobacteriales.D_4__Bifidobacteriaceae.D_5__Bifidobacterium"	"Day"	"Day"	0.564757438081906	0.0428739546699201	NA	0.072732601672186	0.0839097333508019	0.138748377981641	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Ruminococcaceae.D_5__Ruminiclostridium.9"	"Day"	"Day"	-0.472983813689202	0.0852923872719378	NA	0.128615504616414	0.0852923872719378	0.139932822868023	"abundance"
"D_0__Bacteria.D_1__Actinobacteria.D_2__Coriobacteriia.D_3__Coriobacteriales.D_4__Eggerthellaceae.D_5__Enterorhabdus"	"Day"	"Day"	-0.228794156499138	0.0868046853380385	NA	0.12986527727738	0.0868046853380385	0.141309952875877	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Ruminococcaceae.D_5__Ruminococcaceae.UCG.010"	"Day"	"Day"	-0.1237211808594	0.647907162841379	NA	0.710103637845347	0.0958354138564337	0.153629289388176	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Ruminococcaceae.D_5__Harryflintia"	"Day"	"Day"	0.288962629862259	0.307414202274855	NA	0.372740857559223	0.103335236008415	0.164396966377024	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Erysipelotrichia.D_3__Erysipelotrichales.D_4__Erysipelotrichaceae.D_5__Turicibacter"	"Diet"	"Keto"	5.16084613544871	0.0643060107187698	NA	0.10354357658107	0.124476758422977	0.196542250141543	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Ruminococcaceae.D_5__Ruminococcaceae.UCG.005"	"Day"	"Day"	-0.325847813433383	0.125774684286044	NA	0.174432043900352	0.125665922950712	0.19693913298246	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Bacilli.D_3__Lactobacillales.D_4__Enterococcaceae.D_5__Enterococcus"	"Day"	"Day"	0.776650370651452	0.141622565861538	NA	0.19220205366923	0.12734064168812	0.198085442625965	"abundance"
"D_0__Bacteria.D_1__Actinobacteria.D_2__Coriobacteriia.D_3__Coriobacteriales.D_4__Eggerthellaceae.__"	"Day"	"Day"	-0.673149999040185	0.247050546244868	NA	0.306794795990359	0.144821741189811	0.223621806248972	"abundance"
"D_0__Bacteria.D_1__Tenericutes.D_2__Mollicutes.D_3__Mollicutes.RF39.D_4__unidentified.D_5__unidentified"	"Diet"	"Keto"	-1.31356251557617	0.308001655983147	NA	0.372740857559223	0.154855876685939	0.237370321927352	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Lachnospiraceae.D_5__Lachnospiraceae.UCG.010"	"Diet"	"Keto"	-2.93863834456242	0.0821147027309876	NA	0.126843849747054	0.157486581057377	0.239653492913399	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Bacilli.D_3__Lactobacillales.D_4__Streptococcaceae.D_5__Lactococcus"	"Day"	"Day"	-0.181133660639531	0.0840266776894496	NA	0.127720550087963	0.160992872815373	0.241489309223059	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Lachnospiraceae.D_5__GCA.900066575"	"Diet"	"Keto"	1.25338469888462	0.0834766326470271	NA	0.127720550087963	0.159984917095967	0.241489309223059	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Lachnospiraceae.D_5__Acetitomaculum"	"Day"	"Day"	-1.03479792015843	0.100159887316436	NA	0.145778808007845	0.19028777160563	0.280370431004677	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Lachnospiraceae.D_5__Lachnospiraceae.UCG.001"	"Diet"	"Keto"	-2.36089692981732	0.100510651836988	NA	0.145778808007845	0.19091891254128	0.280370431004677	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Christensenellaceae.D_5__Christensenellaceae.R.7.group"	"Diet"	"Keto"	-1.35839923307268	0.10253533167834	NA	0.146479045254772	0.194557169114294	0.281772451820701	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Family.XIII.D_5__Anaerovorax"	"Diet"	"Keto"	-2.09115293455329	0.102335841730147	NA	0.146479045254772	0.194199058957676	0.281772451820701	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Lachnospiraceae.D_5__uncultured"	"Diet"	"Keto"	-0.760868012873436	0.201094565801786	NA	0.261698407550269	0.201094565801786	0.289245608345035	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.__.__"	"Day"	"Day"	0.849644689548641	0.167755373875974	NA	0.226053340683936	0.20973696630684	0.2996242375812	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Ruminococcaceae.D_5__Negativibacillus"	"Diet"	"Keto"	-0.993592883658334	0.118404728028499	NA	0.166643691299369	0.222789776437496	0.313999013770967	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Clostridiales.vadinBB60.group.D_5__uncultured.Clostridia.bacterium"	"Day"	"Day"	-0.682791678871195	0.120120736581041	NA	0.167815734929396	0.22581248180531	0.316137474527434	"abundance"
"D_0__Bacteria.D_1__Cyanobacteria.D_2__Melainabacteria.D_3__Gastranaerophilales.D_4__uncultured.bacterium.D_5__uncultured.bacterium"	"Diet"	"Keto"	-2.14813308917556	0.132424257864642	NA	0.182323253581754	0.2284265346829	0.317679286645093	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Lachnospiraceae.__"	"Diet"	"Keto"	-0.663193450648485	0.230718026892532	NA	0.292242834063874	0.230718026892532	0.318755168733104	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Ruminococcaceae.D_5__Harryflintia"	"Diet"	"Keto"	-1.69318349965631	0.172265544369412	NA	0.230496150916818	0.267898995731903	0.367704503945749	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Family.XIII.D_5__.Eubacterium..nodatum.group"	"Diet"	"Keto"	-0.365205967103705	0.712122625464737	NA	0.751684993546111	0.276520548967662	0.377073475864993	"abundance"
"D_0__Bacteria.D_1__Actinobacteria.D_2__Coriobacteriia.D_3__Coriobacteriales.D_4__Eggerthellaceae.__"	"Diet"	"Keto"	-0.462051546908248	0.732722041285985	NA	0.769155733946614	0.280163450838222	0.379576288232429	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Lachnospiraceae.D_5__.Eubacterium..ventriosum.group"	"Diet"	"Keto"	-1.12538500912002	0.349737397991109	NA	0.410185837150066	0.315753189748516	0.425052370815311	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Christensenellaceae.D_5__uncultured"	"Day"	"Day"	-0.230006345524399	0.175596406237152	NA	0.233309910385027	0.320358714590901	0.428505287032416	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Ruminococcaceae.D_5__uncultured"	"Day"	"Day"	-0.425648097975868	0.178377525589977	NA	0.235359235153443	0.324936509544352	0.429161427700088	"abundance"
"D_0__Bacteria.D_1__Verrucomicrobia.D_2__Verrucomicrobiae.D_3__Verrucomicrobiales.D_4__Akkermansiaceae.D_5__Akkermansia"	"Diet"	"Keto"	1.28299996350546	0.323189194979347	NA	0.388645234468835	0.323189194979347	0.429161427700088	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Ruminococcaceae.D_5__Ruminiclostridium"	"Day"	"Day"	-0.255670588202764	0.34188696341419	NA	0.405990769054351	0.34188696341419	0.448726639481125	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Ruminococcaceae.D_5__Candidatus.Soleaferrea"	"Diet"	"Keto"	-0.601985728671927	0.191423930758605	NA	0.250831357545758	0.346204740250135	0.451571400326263	"abundance"
"D_0__Bacteria.D_1__Bacteroidetes.D_2__Bacteroidia.D_3__Bacteroidales.D_4__Tannerellaceae.D_5__Parabacteroides"	"Day"	"Day"	-0.292468051624399	0.208808296580722	NA	0.268064705069846	0.374015688440502	0.479460111631585	"abundance"
"D_0__Bacteria.D_1__Proteobacteria.D_2__Gammaproteobacteria.D_3__Enterobacteriales.D_4__Enterobacteriaceae.D_5__Escherichia.Shigella"	"Diet"	"Keto"	-2.16296867932319	0.276580638975788	NA	0.341235853281816	0.374435515750381	0.479460111631585	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Lachnospiraceae.D_5__Lachnospiraceae.UCG.006"	"Diet"	"Keto"	-1.07644512969896	0.216794768517405	NA	0.276449704820851	0.386589565378294	0.492023083208738	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Lachnospiraceae.D_5__Lachnospiraceae.UCG.010"	"Day"	"Day"	0.258998285600926	0.700225085970177	NA	0.747431271541201	0.392916209913963	0.497062675192363	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Peptococcaceae.D_5__Peptococcus"	"Day"	"Day"	-0.299691907287691	0.240311826072719	NA	0.300389782590899	0.422873878395033	0.531757571634473	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Peptococcaceae.D_5__Peptococcus"	"Diet"	"Keto"	-0.238187248434096	0.616400741881188	NA	0.688918476220152	0.472088157077759	0.579757385884967	"abundance"
"D_0__Bacteria.D_1__Actinobacteria.D_2__Coriobacteriia.D_3__Coriobacteriales.D_4__Eggerthellaceae.D_5__Enterorhabdus"	"Diet"	"Keto"	0.214395082409173	0.492268781018295	NA	0.560066277805245	0.492268781018295	0.597551699501976	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Lachnospiraceae.D_5__A2"	"Day"	"Day"	-0.217276627424287	0.49116804857786	NA	0.560066277805245	0.49116804857786	0.597551699501976	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Ruminococcaceae.D_5__Ruminococcus.1"	"Diet"	"Keto"	-0.448559688867897	0.525699575882909	NA	0.591023191821022	0.525699575882909	0.634465005375924	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Ruminococcaceae.D_5__Intestinimonas"	"Diet"	"Keto"	-1.11098448624251	0.337880447663237	NA	0.403756509786258	0.561597698413364	0.666302354049754	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Lachnospiraceae.D_5__Tyzzerella"	"Diet"	"Keto"	-0.561752935163583	0.346659123761594	NA	0.409100829283868	0.573145699436031	0.676183128548127	"abundance"
"D_0__Bacteria.D_1__Bacteroidetes.D_2__Bacteroidia.D_3__Bacteroidales.D_4__Marinifilaceae.D_5__Butyricimonas"	"Day"	"Day"	0.0708956585739766	0.650305436763634	NA	0.710103637845347	0.650305436763634	0.750352427034962	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Ruminococcaceae.D_5__uncultured"	"Diet"	"Keto"	0.508095862097943	0.406621127656728	NA	0.468230389422899	0.647901513856627	0.750352427034962	"abundance"
"D_0__Bacteria.D_1__Bacteroidetes.D_2__Bacteroidia.D_3__Bacteroidales.D_4__Bacteroidaceae.D_5__Bacteroides"	"Day"	"Day"	0.0550499572896712	0.663983888898462	NA	0.720896793661187	0.663983888898462	0.757807699286288	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Ruminococcaceae.D_5__Ruminiclostridium.9"	"Diet"	"Keto"	-0.222008070325037	0.678555965218324	NA	0.732532007906145	0.678555965218324	0.770252717274854	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Bacilli.D_3__Lactobacillales.D_4__Enterococcaceae.D_5__Enterococcus"	"Diet"	"Keto"	0.899904027447539	0.507512081588262	NA	0.573971997034344	0.757455650218473	0.850618644630371	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Clostridiales.vadinBB60.group.__"	"Diet"	"Keto"	-1.09135404851203	0.711515817744426	NA	0.751684993546111	0.784618166652471	0.87179796294719	"abundance"
"D_0__Bacteria.D_1__Proteobacteria.D_2__Gammaproteobacteria.D_3__Betaproteobacteriales.D_4__Burkholderiaceae.D_5__Parasutterella"	"Day"	"Day"	-0.0199624926143863	0.957925919239385	NA	0.962994310346472	0.818055963235366	0.898795233567766	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Erysipelotrichia.D_3__Erysipelotrichales.D_4__Erysipelotrichaceae.D_5__Erysipelatoclostridium"	"Diet"	"Keto"	0.138011525609738	0.833714482095342	NA	0.860900823902799	0.833714482095342	0.902474439381556	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Lachnospiraceae.D_5__Acetatifactor"	"Diet"	"Keto"	0.293849390342914	0.626501448731501	NA	0.696112720812779	0.860498832200333	0.925930814498238	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Ruminococcaceae.D_5__Ruminiclostridium.1"	"Day"	"Day"	-0.207837794086948	0.631492325089	NA	0.697578731202966	0.864202093531689	0.925930814498238	"abundance"
"D_0__Bacteria.D_1__Proteobacteria.D_2__Gammaproteobacteria.D_3__Betaproteobacteriales.D_4__Burkholderiaceae.D_5__Parasutterella"	"Diet"	"Keto"	-0.32457711305182	0.699108784222185	NA	0.747431271541201	0.909464476267749	0.964583535435491	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Family.XIII.D_5__Anaerovorax"	"Day"	"Day"	-0.155774217361511	0.800713853337786	NA	0.831342252099341	0.960285031748527	0.981224546158313	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Lachnospiraceae.D_5__Lachnospiraceae.NK4A136.group"	"Diet"	"Keto"	-0.0398027784437104	0.943239347030207	NA	0.953273808168826	0.943239347030207	0.981224546158313	"abundance"
"D_0__Bacteria.D_1__Proteobacteria.D_2__Deltaproteobacteria.D_3__Desulfovibrionales.D_4__Desulfovibrionaceae.D_5__uncultured"	"Day"	"Day"	0.0756452818475262	0.797264382086323	NA	0.831342252099341	0.95889826922916	0.981224546158313	"abundance"
"D_0__Bacteria.D_1__Tenericutes.D_2__Mollicutes.D_3__Anaeroplasmatales.D_4__Anaeroplasmataceae.D_5__Anaeroplasma"	"Diet"	"Keto"	0.105748603398153	0.937890267474055	NA	0.952936635401447	0.992196924903492	0.996944278611164	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Lachnospiraceae.D_5__Tyzzerella"	"Day"	"Day"	0.00423172071393806	0.985792685009457	NA	0.985792685009457	0.999562000137559	0.999562000137559	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Family.XIII.D_5__Family.XIII.AD3011.group"	"Day"	"Day"	NA	NA	"number of levels of each grouping factor must be < number of observations (problems: mouse)"	NA	0.0117652898691071	0.0301306203964938	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Erysipelotrichia.D_3__Erysipelotrichales.D_4__Erysipelotrichaceae.D_5__uncultured.bacterium"	"Diet"	"Keto"	NA	NA	"number of levels of each grouping factor must be < number of observations (problems: mouse)"	NA	0.08886891400165	0.143557476464204	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Bacilli.D_3__Lactobacillales.D_4__Streptococcaceae.D_5__Streptococcus"	"Diet"	"Keto"	-1.76712855688738	0.0215762734732964	"Model may not have converged with 1 eigenvalue close to zero: 9.7e-12"	0.0433322792570174	0.178932376541971	0.266495028892297	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Christensenellaceae.__"	"Day"	"Day"	NA	NA	"contrasts can be applied only to factors with 2 or more levels"	NA	0.218799024705298	0.310458075595355	"abundance"
"D_0__Bacteria.D_1__Tenericutes.D_2__Mollicutes.D_3__Mollicutes.RF39.D_4__uncultured.Firmicutes.bacterium.D_5__uncultured.Firmicutes.bacterium"	"Day"	"Day"	NA	NA	"number of levels of each grouping factor must be < number of observations (problems: mouse)"	NA	0.356965974618226	0.462733670801405	"abundance"
"D_0__Bacteria.D_1__Actinobacteria.D_2__Coriobacteriia.D_3__Coriobacteriales.D_4__Eggerthellaceae.D_5__Gordonibacter"	"Diet"	"Keto"	NA	NA	"number of levels of each grouping factor must be < number of observations (problems: mouse)"	NA	0.437278169092342	0.543363405381017	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Clostridiaceae.1.D_5__Clostridium.sensu.stricto.1"	"Diet"	"Keto"	NA	NA	"number of levels of each grouping factor must be < number of observations (problems: mouse)"	NA	0.437267877719316	0.543363405381017	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Ruminococcaceae.D_5__Papillibacter"	"Day"	"Day"	-0.0818868179865393	0.0680657066125235	"Model may not have converged with 1 eigenvalue close to zero: 7.5e-12"	0.108676338288903	0.459397916087387	0.567491543402066	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Family.XIII.D_5__Family.XIII.AD3011.group"	"Diet"	"Keto"	NA	NA	"number of levels of each grouping factor must be < number of observations (problems: mouse)"	NA	0.546857391753237	0.656228870103885	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Lachnospiraceae.D_5__Lachnospiraceae.UCG.004"	"Diet"	"Keto"	-6.91574187094758	0.0610882521840664	"Model may not have converged with 1 eigenvalue close to zero: 3.3e-11"	0.0992031445724155	0.553254015457081	0.660132632079472	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Bacilli.D_3__Lactobacillales.D_4__Streptococcaceae.D_5__Streptococcus"	"Day"	"Day"	0.379773178451188	1.09029455068979e-17	"Model may not have converged with 1 eigenvalue close to zero: 9.7e-12"	2.07155964631061e-15	0.596778250691573	0.700130908632572	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__DTU014.D_4__uncultured.bacterium.D_5__uncultured.bacterium"	"Diet"	"Keto"	NA	NA	"not a positive definite matrix (and positive semidefiniteness is not checked)"	NA	0.612231029394018	0.714269534293021	"abundance"
"D_0__Bacteria.D_1__Tenericutes.D_2__Mollicutes.D_3__Mollicutes.RF39.D_4__gut.metagenome.D_5__gut.metagenome"	"Day"	"Day"	NA	NA	"contrasts can be applied only to factors with 2 or more levels"	NA	0.661729025061791	0.757807699286288	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Lachnospiraceae.D_5__Lachnospiraceae.UCG.004"	"Day"	"Day"	-3.92361931847734	0.0519523991430903	"Model may not have converged with 1 eigenvalue close to zero: 3.3e-11"	0.0865873319051506	0.728864523319704	0.822911558586763	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Clostridiales.vadinBB60.group.D_5__uncultured.Clostridiales.bacterium"	"Diet"	"Keto"	NA	NA	"number of levels of each grouping factor must be < number of observations (problems: mouse)"	NA	0.77822208694267	0.869290629031706	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Ruminococcaceae.D_5__Papillibacter"	"Diet"	"Keto"	-2.06795853118937	0.135558559266318	"Model may not have converged with 1 eigenvalue close to zero: 7.5e-12"	0.185295872378421	0.813846809376742	0.898795233567766	"abundance"
